111,25786045892676
106,0405904602521
78,7579786338461
92,1313182367635
121,17486563753104
108,60680242782895
101,68712827245673
92,59192961649555
117,53622504653453
91,1738198763301
113,75317078381532
123,90280881639896
89,33573899375352
99,2068636158004
99,96337424789222
110,84852146958713
103,8791739840777
101,98251627349626
82,41681865503105
102,77185825383637
98,65454955294527
100,6292259829792
106,8172873945404
125,67582218016852
100,67113070565438
83,10256851816744
104,40779857964947
121,97016047676931
88,64131768225846
92,30780102389149
126,06588886102402
87,7782478685533
116,10464651395286
103,19639258076629
95,80297114560781
86,81645126324204
102,50708438427043
90,44020918410992
118,32824272949708
119,2060445017994
94,63435457573384
85,89349087850006
123,37640741636035
91,10704685156009
101,62920154857999
106,15377695563411
94,64553606707194
102,32425634666667
99,43026545954974
83,49125063560822
109,21380055572843
102,88139050119241
90,72932000460055
93,14855584302083
96,78588755312603
97,58892715600959
102,38751558541733
89,82821340224609
90,52814418399655
108,89775549373618
95,042466431887
87,20272479032816
121,74606630525739
98,5791660230368
106,05937564376988
87,01830462815136
87,97514640086447
101,76327353714854
108,4234704563315
86,86117285134901
94,91968202033708
96,04036228096749
82,65663897666549
100,63002202651604
112,6049572858093
101,09648246033882
108,6004759125093
107,44839254899365
110,3851128106338
103,88341666969261
101,28713041091083
111,77021707698471
103,21289237102863
102,07096510917198
110,69929976176172
98,45988404978128
79,7315328919374
97,16197066792867
110,48818316439102
99,76884541600762
108,2575650483012
101,0635380602296
97,66945294369158
114,56047574623507
91,72493428049171
107,85851649636763
117,14176036425587
84,05873680027436
94,70683097854362
83,84278329843764
84,33476747321428
92,87753934298043
97,11910703079103
91,16263521619044
83,24236073731763
114,54383609761456
98,81539617344532
112,91773924691651
82,69753750262751
116,45113636253103
103,63164621372671
128,22080906185064
101,44833832750457
94,86147170649961
113,66944431201225
109,96957518888797
95,40437761224831
98,38939568712978
92,32557432520713
96,00465259158486
109,30504436537055
101,85648914299883
89,91159332672832
107,14288085899214
113,06050930475392
104,82013523561272
108,36553424895234
117,8262141097897
114,91520644996555
89,44579619204205
94,46384482651192
127,42850464508449
86,45954445698706
104,4150904832078
97,46957156563523
88,09216016160426
95,5216641296688
90,88433639180236
107,45165438510963
102,50516492584447
100,3262345358566
81,50651414069932
104,12857412212351
92,54893545606487
92,62939266124151
111,08881573258412
106,70332499220058
109,54990590397873
106,44243425355806
100,824956517638
91,46132370621388
106,54075038712783
98,93051190663743
126,92261817077642
97,76383287857426
113,69776499930724
91,36477157602143
72,46695314022332
108,18980088384909
109,36469400372717
104,09893636381028
86,46091074925144
97,1713579882353
92,90153871079215
97,22914935576539
103,4861448365956
124,03191658971794
115,53147542582442
105,90492433425669
100,01924403887094
102,70697153783553
88,84236457034481
90,1467160938292
100,51142407031195
98,371398157883
90,678485396045
104,50406436161046
106,07460694939218
91,52497559996552
115,17677570007403
89,65396928409591
90,61916370927554
106,04009779534331
104,03234598241049
112,99867547739885
106,69656334050896
125,7094474014215
100,22785710664097
98,20806177158649
102,06326016040548
102,75994616504987
97,62700619133271
102,2345669129272
117,66545615643888
90,61027106676163
91,7653210391137
101,93469084060676
94,00816360533427
102,51841425541834
87,74089505054363
100,65536967432476
99,59733456226508
103,54526563000175
121,35165678012851
84,16818668992357
101,94583863179393
97,44447374209679
97,51293763352591
98,54828338259334
112,34081767566258
99,15088641412821
112,30727910886462
90,06290200202251
93,47711013749435
107,40927424199757
104,01361391600281
109,04413529488488
93,22441205563376
100,01611753815698
100,44275758025215
88,31298171192708
103,17581958796836
92,43966869576764
82,07650212140544
101,98352069885475
104,24545604006008
105,64020754021023
122,60367128397462
119,69127759207798
93,7160761537289
114,5496152888119
103,19453858332332
102,17987284823562
94,45879675143432
98,06675642897606
83,35714261576905
108,1439317817429
111,9438531560787
89,45558832046969
103,66819987759662
93,75213208399258
112,64300680597985
95,88138083810934
101,58855249303211
91,34278720628423
80,6675053358157
97,63005641035059
100,40799934265252
98,34853977803158
102,11741573146446
92,8172178178884
104,5688199537896
84,92304847545694
98,16946994544368
95,61523893803748
101,27608533189839
69,60379569601714
93,11942807486734
96,14101870973056
92,19806566152646
92,55233127390444
95,52506002553442
98,70480813594433
121,15143728508978
96,36225915893131
85,31416417388138
101,35346499520317
118,88061538579335
94,21173134841328
95,47523607544308
106,7101648169538
100,9165107729025
92,39356261145578
75,06201802140727
93,18075516422482
112,1272669038497
110,02952392655962
81,12149167009034
113,25995383908068
114,65261998410789
98,79367491507759
114,17603401983753
76,9093943644665
106,38361274785535
107,60088504208005
96,4708641193785
96,64977101261671
87,48194196154363
110,83670869492258
99,72970549990636
116,15412683450649
102,64157972413341
103,28754828561327
86,07864724841232
101,61457327732842
100,14736142237577
109,63712594403019
101,74155563937033
82,79896255059413
79,65627833621583
104,05097791236098
95,74663902243329
103,31934680670462
93,23830329093384
90,15666164617787
124,34774044698676
84,23465268903244
120,06116023152651
104,8604891966386
109,14937107923961
98,98022424498153
133,0283081158876
105,54741889499256
93,58840413349594
102,87369123157758
80,52082373391563
86,86472249616207
98,94131386692149
78,17297359946959
103,57723754401786
86,91900077387126
77,71963762655486
103,42306556130312
110,31220627336953
108,96975050001548
102,07523982288728
90,87430148272999
85,65255858775183
114,07927610194882
105,58653005868747
100,73114035151013
105,84700957132158
97,95641993548645
99,51086808507456
101,88282616840611
93,49591991480011
83,89158132513111
78,67789940179766
83,1699426036839
94,61625583553206
102,67261190645294
96,83611867332431
94,18144658257324
100,21327043665057
102,72159604125157
108,04901611425683
115,64918214394768
96,2233050558469
102,97711980533029
87,45431054497352
82,66339198868198
98,27503470215616
106,0718188846776
97,70559404704869
108,85908170278242
116,34145618656503
91,08832384697816
93,43740788569531
94,91703824118426
106,6917405826888
85,77345917129398
83,2838277838864
93,07351530040708
116,42011808479702
85,35127864112968
102,15008225632313
78,63837771449055
114,24649801469928
104,40736027940474
106,72041039506416
92,62165744819117
90,86170480129782
115,26324639795524
99,41641484447496
112,30199834490023
98,12289106948093
103,41083466923864
103,52898365376502
98,04078137032283
103,89038124832453
101,24740694225592
112,98392153794983
89,48950771383583
93,08398731471833
95,42753853105438
86,70843938302329
89,76750799921801
87,81232945967528
84,72445587119114
93,44798900793361
99,9941447917931
107,06570086920726
95,70904930818098
94,20060980795806
99,72226025190193
111,48998195192473
110,9973395804678
106,64473402243257
106,61209688172703
98,8962783990326
97,76271738567156
94,89824125073207
94,04611144052328
98,96551608387047
95,6146364197035
92,00492406630674
86,14683606445206
86,14767602587803
92,7490342985851
98,915552874445
101,59753932440694
84,47346932037706
68,54608801399124
105,47642515773349
102,06602392103483
110,35756132411113
96,07578267020013
85,71702929374683
107,20515863849762
88,72795837874492
107,36351778610634
98,22018231680654
98,62634658045954
94,67388182890198
96,72541554348655
100,37726059017709
92,7704580235911
95,21058977139928
112,56133623274745
101,99130306822057
84,84858934908704
99,8992612307615
105,8767271641386
96,0639806195719
99,84430185718881
105,78556020461104
109,97761991796783
109,7824531386566
110,3454633877175
106,52775751396896
80,40772869405733
89,6044807599938
89,63712501153962
90,24440834616247
105,92819451814024
119,61656272934401
91,12003416042774
87,00509030418097
104,23338838699328
102,14922928684399
109,07630822611
96,89234732880526
103,98072328931464
106,37636169288923
89,53716225323855
102,96557074390842
98,365916267272
96,70722752597321
107,86820134223096
81,23169429633225
116,9408818298632
90,86589767209549
92,23766689904738
91,05891789438293
107,15601729654215
91,5378192764999
111,45466083034597
101,07801575344027
103,24857723691267
108,76303173766158
93,89894674918118
103,60515704574082
110,0517597237835
93,12393420348712
109,68179137277089
93,8213541735853
82,53044777757114
117,53278434580258
97,04421790139196
97,1155653142736
109,15653255386823
108,18954795421527
101,11278800004936
96,94006370554571
85,6371108347893
109,85688230720362
91,02448968631873
100,21397689630513
103,24657363639577
112,13180004482518
91,4606200298074
100,24958560520841
98,1367390317832
91,46364514924308
98,12016997545521
110,06344799816107
103,73447514189954
111,99681248340812
90,16040540534344
102,13330624458499
119,65644444445446
112,05615376414315
99,81359373311821
102,71606454667733
83,28183757092484
109,97775424035
98,78305535333547
96,17617083288712
107,99270431286291
95,49752417741367
113,34680905363942
88,06213284077361
84,78240709155074
90,34688963388074
103,1874541350958
113,83304529798265
103,98667965749864
105,27314401490159
92,66360265338531
128,65611786484396
101,18379162733508
107,93237380230912
97,8103188934217
86,59141443821032
95,32607013190265
81,36265519622594
91,57779716431418
92,04995840883844
114,00352644405916
100,1343026436808
96,32859959562293
112,89934217366468
83,501507498045
103,73557310972681
98,91966869665004
106,9245556283264
101,2147435849871
83,54588627567603
112,49657529131092
112,19913886782712
113,90092367639687
91,10080350699782
99,74362497678788
99,37099695763344
102,64941632118126
105,62704639147353
95,61577618879542
102,9238856679769
102,52155675485388
91,28719120870153
92,46634565860572
116,59894077466578
102,36715679260493
93,4933478451925
94,12920693664138
89,179508419363
110,21777136532451
81,12056260052543
95,76072949759939
99,84950020748029
108,98763542421067
97,81205716720736
91,52242520839593
86,79929445040965
111,9461535422437
98,20484866000135
79,84218819438655
97,10689037970096
84,0137818411445
102,6866680307619
86,6328342692195
100,01272672825797
91,75141834825061
108,58387849284458
109,67039703250197
83,14987833671677
111,82354025368836
104,82519093429643
105,12181990323644
100,07044774282126
94,65301606782897
105,06339005375895
97,66525461159877
101,62647505831252
100,35973606143013
108,61204991216398
93,04437709265267
113,01295236772502
117,91366319034765
110,4850812353968
95,71211381859736
95,60148685294737
75,54346123311504
83,57530135793763
97,30920390174293
108,31162143707974
81,68432427766429
109,15571769562311
94,76385145632236
104,72678024041952
106,19164316335468
101,57876196857865
100,63700760558548
97,82475473956472
103,87933976373725
104,76041131423545
103,60089037280945
117,1328427941745
117,83705287487285
91,6617062461375
104,7324798600896
118,49779327767355
89,61731437422844
91,52068956875665
99,10371422847956
99,89074939663428
98,32996587675393
89,47242238356063
105,95617515955357
82,06341505630904
102,1710955014224
99,7048867920253
100,61391536228071
92,34157370156964
108,70575992640485
96,30598762084571
87,25538715377101
92,13957842274881
90,55881180748878
114,93242151733278
98,0456250455896
98,52527963730533
106,24765260004436
79,39156479506522
109,58228168729998
79,6798772419923
95,70508798423711
89,9536014702771
110,1610701771504
108,86656703671562
96,61573623397068
100,64440167688493
110,98615162594511
88,1998592316758
97,46503063427436
94,0445245233519
105,1097409850392
84,07579383204782
98,04393825194286
88,4682013919356
82,46136249916074
108,55165129502107
92,47256883709122
106,99529427531898
98,8699183001435
94,258051360785
102,09479559296663
105,01477440315142
106,86843608075083
92,91710104546569
101,46160022257274
109,51002941075869
90,05193923711684
98,89833553987629
106,67419312001033
100,57910781773155
86,34868103347647
104,92418956784516
99,9952974617322
122,01969884746805
97,62858526925966
109,35627660554019
115,80388933515262
97,27660451360352
110,41181976296835
97,07535029928304
99,47544837349855
101,25264688964083
109,29988864489435
94,21685509111869
86,44621023064305
91,82979726930915
102,76809413124109
106,98039575951805
110,01963180165666
102,58915069323362
106,34487399412868
111,33497901170072
105,07954356846159
107,1891495141095
109,54289061418741
105,09838973158874
78,7283465171731
96,31006869399829
109,46972921517437
92,61571366411533
104,90170734207739
113,13565878878927
112,38752562640897
107,22593326395923
89,09327514097419
97,30500957243383
94,57768868809102
100,31235703642874
110,42174772481364
100,08565764154467
114,61995191915538
103,03230824143276
86,63523669659543
83,15391648800207
96,9505355969337
96,98470327611142
98,09278744255359
97,95632766486753
87,41623911931069
105,50944407523392
101,40481160130543
107,47296781169916
109,56218633550588
93,4558666755907
103,01324778000063
98,01617343617077
98,99685475574549
102,76999127225304
101,53268120503657
89,64510459941354
94,11445403775448
105,51055740591522
81,17198295113226
102,31798669955725
108,75023249521007
106,51936945746452
106,10749847401232
79,61268746105901
101,57286245645757
118,34794387603893
100,54491636662651
100,70409155016704
114,21269619221295
121,40021394340744
111,48090652198766
87,63240201095222
101,4836398676839
99,02320881786397
112,32473674691242
92,99247669212014
81,43606302927236
81,35459955208778
104,06625255813066
101,97432010190505
86,36183246056572
101,42039820365326
110,61178512497031
107,37119425865029
83,54528479725565
100,82925562325329
83,35209288765803
101,23786366648984
94,83221322727005
94,94338874180667
88,6302281547059
101,0271516141956
110,24062808126943
104,81909336876812
101,39141470437826
101,91653145823024
106,3164098859017
103,53848439559927
80,92048090653384
95,37203410213098
91,4372811653086
93,41183165330001
109,2015164506663
108,66094483309587
103,98922695618377
123,60325655631038
99,37733500236443
103,89773257877154
116,33659029646583
109,16993211012998
87,17432578684426
104,6006599141719
71,52338591372816
114,43405973046303
101,07049893226636
85,9624457004988
96,3086996984407
117,78576761262646
103,44305039320864
100,25931422377273
86,16056067191079
94,16019406623235
99,29395732608211
94,7724680153409
89,94000663953146
111,3324389047938
100,24579180751925
104,91896906457296
102,10981844668567
106,94260622923356
113,31883017798793
101,0455498845211
102,76599233431465
123,08280253254901
96,49201780325842
80,97424682507551
90,17394291807992
97,67771395138085
105,46744921948999
91,16823795595887
76,49842134375125
101,49261686742354
88,20241727586166
98,14289874412886
108,79181277442213
102,51936505049979
87,87479555066037
83,5070606817466
97,25902201791071
108,03132748856045
97,99477575136225
110,47623174590241
97,05315583554722
110,56910816990779
86,30610701164234
96,78389355414996
110,83585509690667
86,72382666157624
111,18248868563633
96,98456008421292
90,85375885029966
102,35235135068442
104,39846297474648
94,19011782345636
95,23987638555762
105,97358813144807
97,6767134183071
99,43768798508374
117,05633358136862
114,4175955271209
99,50098344620659
100,1373497262191
101,285200781765
86,61641498427313
98,73459584002549
106,24265078070768
101,7864884268752
110,38881950015718
96,59303196305218
93,54876166473741
104,36462105497557
98,24247184649808
107,6552379807463
88,85311536623651
103,73999815549178
91,10163362595215
97,42067882903685
97,02221435325617
88,77679232979878
106,19379239434979
82,77185042377869
103,37251415007319
105,59411842792258
108,70403920767718
93,95470433896777
111,30533283729478
109,10293961246964
106,76852968724833
88,78091717870142
90,06673293806986
88,751459548678
98,56877310401629
105,19985643992256
98,39631271243155
85,98777093632216
87,73606461695718
102,51952494469793
102,5480973958365
93,36173949885219
110,68364034553885
90,7523393883897
106,00207249077083
117,01396151503023
95,082612416659
85,07894867868539
103,76504625634848
112,03421189896434
88,3211427327337
100,11772374839254
84,67347908687098
96,23577272392335
103,54782811221855
100,97687640689894
116,79366803381119
109,12008891974284
115,55539700237992
100,47671059791672
95,62420113366383
91,55576145546488
95,51137193404645
97,55937219932436
102,84956046094125
113,94217818431149
108,49158804390896
122,26136035668908
103,4545662593849
104,4514811641877
100,86925265534617
107,56890135411275
91,81217620020038
109,96427069982052
91,51930777283896
104,31125992279314
97,40594761985437
101,09551008071786
94,4312563642968
97,91864824180291
105,08950909998742
82,90755619157727
101,46516832622406
90,71584441840963
117,20242422375033
92,64217224155625
85,9406909556055
91,47786102438008
84,20842334957938
104,11412914460497
107,8873310901682
98,28515061835516
101,13857891286264
89,38995860352479
103,6682681097371
97,90542892844068
96,21736814077225
107,16431225985782
98,13973954846178
80,08377936760147
110,50284045386249
91,4543904635886
98,58141257185211
101,38322530020139
113,20492653976041
103,94969817095094
120,20400311649783
92,15227646229278
95,35623292101607
101,26455100935563
109,5020519991213
104,77940781654219
96,61275219762213
90,40178179384976
86,23759749066956
96,31182698549748
87,51478928891467
94,30907871432119
98,92590367494684
105,46345953753304
101,30496189155532
108,87493788822279
104,95519972062327
99,5643061138834
113,52496717656179
99,50613404123015
112,35743125267223
77,59467873126115
90,32051208775383
101,37646930346246
100,57089751419916
84,58363899578241
100,43337117163351
99,90559577207982
103,2121638983891
115,42334404271165
101,84065048529837
103,90790801151824
103,34098278323115
89,24360549668856
98,83100634788745
104,37016435694319
91,70168098654729
103,55502852068469
103,73711103632668
116,33760708931324
86,0889960479633
111,76658469616815
90,13859487611994
121,25648250329405
101,62302052568087
92,9621708076243
101,48210598025747
109,42384972224748
101,78895964286481
101,50319157284173
102,09003469285332
95,16020957546326
94,15219614029829
92,69317588820307
89,1887685439408
122,52683676711611
102,48726740777889
96,77376551399352
91,2731604411054
110,55666635772974
108,49631386261545
105,19118958353177
125,39857008700861
111,28850668696774
99,55959904623306
126,41263783931329
103,58052446290995
94,78923682958334
105,15919632813176
100,54024455540822
98,47311022844335
98,97287232433514
99,58019678825421
111,93382420896594
103,86549648959881
92,2350145782884
99,9153599957297
108,28258450692975
112,86083053901436
100,3003901569883
103,2987182087468
131,79878878272584
105,08050370053027
80,54283488865238
99,99754060194049
106,32629240825102
97,4404530746302
114,92968801852673
103,5115079631421
104,87179030057754
109,6926173104529
111,33555566995197
107,09385197225302
104,79571773084541
108,2909083760315
97,27680660869669
118,05077091044726
89,61442641087272
104,13733732364413
99,58907621896417
103,11502829039091
92,30559216279342
97,96038107721161
96,09081813906282
113,33955552719866
95,94305628551824
104,8126376216986
113,3006221072558
89,89944271116241
96,33047895608104
98,62978116976599
113,3681986479317
107,91976260650642
98,95971341536298
93,06860028903081
98,67460484781898
91,35610916509987
103,23130804727231
105,39628496150493
91,01863740976921
96,65938709616172
112,91728839891024
104,22347722578245
104,58895312081532
103,93305679119607
100,62981106960726
109,26113243875758
96,74822726697118
103,61150769850137
97,79642057980848
107,82300165979325
106,61613130186527
98,74255546317022
92,49378373177822
91,63991595866617
97,27882633992265
111,97473030410876
98,53030081869672
91,7999972912348
85,5407281638943
97,82640285114759
92,51635585677273
106,73847763127709
91,01186939954533
97,04646415085921
89,55821815166675
107,64139776773817
105,50544243599992
95,34079844245728
96,95477172695355
90,3629182875964
115,36260573597056
99,58768713291025
109,36882565672306
102,7141421135367
100,99636508274735
86,1669541857326
103,1229149004146
91,66077190372049
110,60311021110086
108,20349989457004
96,77225854920562
86,24151314376093
100,91441527731277
97,06933024486499
101,7248667257993
101,51503296153624
108,39039723426328
110,87895603571562
86,53673758439722
106,77958595906483
97,26399422216682
113,54650496900223
101,58993922553748
93,88844203883404
93,47813550839159
106,54118224600106
97,40997050343753
105,90872354957514
86,92115811049446
93,23823544138631
118,19144240653647
89,06793444066807
100,06881789549597
102,59888541768898
106,50782270162841
108,12707030615336
104,70067960557472
107,00327655188886
98,45960202650147
92,87802404758685
92,46344104221693
109,36616906355701
106,15880226384198
101,50307039512703
102,49155924693814
103,90346830502538
105,69898859531565
121,77468577665427
92,8429176648289
95,01870561593702
111,58284541677182
104,88403519599804
82,82179007741817
100,35467177576808
83,37586508267452
96,11447880294311
101,75407549142635
119,37395480069415
97,33071950496425
112,11685438399361
92,56981771906307
86,35016580919456
88,36109171093878
86,82910971409325
87,42674511030204
85,9361827339623
81,66672861591668
111,31795654313612
104,15035486391758
104,69747158333945
106,74256063099114
98,4911676228645
94,30986939585833
79,96192779043842
109,17430606285039
90,24496680496759
115,96176658520068
110,18253165580182
105,97479218294816
104,90909641766022
103,89710134360173
93,68978099610307
94,26791207126121
94,53361131842543
94,44562697733704
104,50748463759025
100,69131289091573
107,68934845376226
92,74547829692781
101,81673424829357
105,43094117450663
84,38194054565064
88,50518201897614
101,70765768930977
118,37733209392137
101,73436067972719
108,41479325170245
108,65775537309874
107,18522038457559
92,65162089952062
89,37514726148612
114,03230732583995
101,49068386773797
107,45182175768616
121,31684089781211
94,96850810721398
78,1111446809502
110,85289907118725
101,68873440549751
84,19479694363687
108,3679120000892
83,83036647910127
97,60848971533426
112,50543416639147
114,53575158941815
95,72924581164135
80,56659128590898
95,85479874119669
115,00047552557994
89,74226161175906
106,20588185809943
82,88011632410485
108,6213822120163
104,73755648749
90,07869253333139
95,83009177202158
108,01183493825904
107,41399381539335
114,26366872801741
97,52856731732057
110,28849622600463
84,42602604691358
95,10512715937357
95,38690234271255
103,13829501966832
90,87797961062212
86,13410621861406
111,20044244671847
90,08979729879508
108,73325428985258
90,20817579066335
96,99874125820295
94,09457862903658
98,73071017657148
86,49985939389575
99,73515214583733
76,52059001093036
122,57453488121777
91,67698483986217
111,13285970959032
105,32233292041826
96,0916098716332
105,59646482011674
89,76018719282533
113,13665203516547
86,10043867171485
91,19604762397086
97,04713981625792
99,36812997067636
89,63760875090563
87,72476997036847
119,48131701978083
112,05578755754135
117,1786136059253
107,08551021973999
96,86123472303487
107,40883524936066
89,70888719966382
106,58280012276468
103,69109440160531
100,13594172470965
89,03252578993127
95,98897319028737
98,14511785945616
114,07007227352517
97,59230935596945
92,85914064533326
102,52296125303472
110,54349106742298
126,77041877868984
74,72337529333666
99,60866104073993
124,42941549050724
96,68251744451311
90,82555664596973
103,22731682126313
110,8985602945984
93,9786231517609
95,03417299506624
88,82788726149242
109,91420227734294
95,84625433012742
107,0021740091653
104,40004404788644
78,56676476950646
120,0011433022548
94,89358145948505
113,73365740581622
93,15506789215725
108,21604465141321
91,96709627431966
103,41036358017676
131,49062798818105
93,35323310418269
102,5663606797852
97,57661043705886
102,40869150168699
103,50556995562643
102,15597139193832
106,71313520487493
109,29773449706073
91,75602335387593
120,12450251516704
80,2362504906501
100,09718126931504
111,31230507661157
112,99379758206955
108,51417027510675
102,66704289349939
102,76289144308609
106,58846173153465
109,04555112264235
104,72731471691122
121,75703503335896
108,09641033628222
102,61003209329306
95,25677954634506
109,98328851990495
94,01912530560242
94,8495934840506
95,0160255834302
97,0770468682858
100,90811017097555
93,83397015435071
80,99365144042824
92,62417477344448
101,25774932954315
95,98682017381815
95,12666923114692
103,6469214040793
103,7645015207385
113,23885166769364
78,76803824446877
106,21449117995398
91,63086860386336
111,68610042500904
101,57572358151549
88,6662968928104
104,39633147603487
111,22401865140661
90,84648573494775
90,24980781167258
92,10196429981909
94,49387357051374
93,20611820584949
98,38106306648322
115,92031679872665
81,04042558511715
106,88492440593909
96,08121445178432
100,45963732161592
100,88326183364236
115,14349401093554
93,08519217489115
104,36715307935114
104,47523439786465
96,26353444629807
102,36105307322461
110,43492470886568
103,65141754538907
103,73595078023985
100,43342176930157
97,84571571844053
94,43607680332522
104,12694695165497
105,65505524761406
119,83910941492579
97,63299039696646
104,55820693924211
76,15666411448022
87,04395261054131
86,11097289856839
107,78437252083708
99,59557966664292
99,63832033629474
118,83659677404106
88,74651008582667
84,24141669433038
70,59329183229346
110,45516682088027
97,0064817147236
88,97535385466556
103,58568514899821
93,70805887426864
112,42795259593443
96,64325414965349
93,19762383866787
106,31617314367575
98,2062627139293
105,03520874670588
93,70463691823306
85,55827733506588
88,96439721201281
100,29281816914911
106,92255012815951
103,59609024338978
83,89546497163167
97,66441771379841
102,9050272129203
110,2127747420617
106,68595554540337
100,51327973798355
97,79295876007654
108,69550978894699
90,85866440275132
107,90825907512748
84,89132845705846
100,90160453942751
102,20740247216521
99,42913155181334
123,8630992784252
98,60124116302816
100,50757035525614
104,33109642902576
103,83022087709058
76,22925018680655
106,84104838587359
95,16299259383958
89,00285865892583
82,7796648984817
98,59058942354419
74,35707816758456
90,14907155626639
96,18740374390015
118,2775579991841
92,58172401066392
110,90041766912849
107,19133170520325
95,98629120273364
111,44961184754536
82,69545837977651
99,65775734913433
103,80767449455173
109,14068059882699
112,78769892826516
100,9666839840349
89,74115322431715
76,6307908823969
109,15004793985379
95,39728486645463
116,63437683518674
95,81152314675278
105,6060715675091
104,33927595914955
104,25219139760135
113,04090729774896
96,69230395675366
104,76258572802082
96,3224307100452
96,0706812116197
98,82584451626354
76,3361308342911
92,18433758481258
97,86620008214781
86,81290556526632
107,31179177140186
103,36665632565311
91,7795963905695
100,92311443595526
100,90168321403436
96,75040740539329
87,36514072230972
111,62280454156527
88,34326190623557
98,6131911482071
87,19923821745624
85,29438285974746
104,40641438335894
112,70867353944512
97,48175486733304
95,29763823690291
109,61272240546316
104,52165482423115
92,81679770116742
98,96769891652679
97,01394455786064
97,66203545221647
106,53305024867024
105,82467673081985
116,81598464025078
112,26443924415753
93,70922519688804
85,81335241229876
95,22254604315498
113,44663098712186
118,9149771196427
103,46636461398653
98,79638809083944
96,35595134348591
97,62444873719635
96,09123613146775
88,2334047531268
95,13131451780264
121,09398642432572
105,41964612918696
110,98021453338012
83,68880977621674
80,24740258185267
93,00530694884876
104,40312313191879
112,50336830356198
110,79738213760508
92,91272992621789
96,86257994553608
89,0912158755322
110,42868882444697
113,96045870906718
89,29264914561173
103,04346606297207
111,62775300764443
112,98638946856354
107,07195184328077
105,85477265379635
95,08134749680725
109,5043691982823
103,68082779076539
108,15478532486955
92,69877025683412
105,79638151199957
107,76083139572458
108,63144276126086
87,30179124316884
85,99196261810334
102,6853398526006
110,0951370773768
92,871307261359
102,16728038641813
108,30585486141074
104,52158269476843
94,69061583969369
104,75252496622522
86,03740140380522
81,53529388396015
108,0120336090921
96,18680511069539
101,18890989407475
96,21193170052747
101,91614170998493
87,78183562911704
93,38119890021707
100,85373658309065
92,25108733466276
110,17583886837319
91,72379043851171
83,50946566642912
91,60631169277518
110,60453557504464
96,12738590818363
112,91359318451192
123,85765436815161
108,66505858822862
86,33083810961374
90,49535166548237
92,47186034045652
102,46927694856619
94,96235881292831
82,49242401362226
94,37965509283055
97,91744044476546
106,65698109823971
100,29453147636868
95,0353201188445
91,76218142233421
107,80314415674513
97,70836015074016
95,0809018777787
92,56451733281622
95,50030737685515
104,98822351698718
102,4745666182148
94,14663650685968
104,44017187117535
114,6479209035671
95,07651339995918
112,00590340782483
94,0508024527137
101,34131428700117
81,21148793107976
101,55664839653856
86,85167853778702
96,7508483896364
92,09899439160992
93,47414352316764
98,4125806020746
109,0021655175801
98,24276933633719
119,78777192006086
98,09565159977002
100,8765451431473
94,68435488027143
76,303869733472
103,05184347334053
102,94033330118063
95,1278548972207
104,90815569954262
98,4532351054373
97,72466916122698
86,95683400012834
98,2433793734172
97,82808865968339
112,21832308765255
87,22392672414901
97,17129180184419
113,47909142933582
111,7923574974772
91,74196740292001
